,code,name,eps_x,eps_yoy,bvps,roe_x,epcf,net_profits_x,profits_yoy,distrib,report_date,roe_y,net_profit_ratio,gross_profit_rate,net_profits_y,eps_y,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,time_point
1664,002675,东诚药业,0.08,-44.85,,0.81,,1675.77,-29.63,,04-27,0.82,7.29,36.8664,16.7577,0.0759,229.6174,1.0408,0.6489,138.6963,0.4031,223.2697,0.1761,511.0733,33.1571,9.3055,89.2374,92.5426,-44.8476,74.8618,2.8859,2.0967,95.0935,1690.6432,81.5743,18.4257,0.1562,0.0131,1.3432,0.071,7.7334,2016-04-27
1665,300126,锐奇股份,0.01,-75.0,,0.3,,316.98,-74.19,,04-27,0.3,2.65,24.1114,3.1698,0.0103,119.3238,0.3885,0.4442,202.6114,0.6675,134.8315,0.1448,621.547,-21.807,-71.7261,-1.5661,5.8229,-75.0,-0.6618,4.1179,3.4203,99.1592,418.6948,83.2088,16.7912,-0.043,-0.0041,-1.619,-0.0244,-2.5613,2016-04-27
1666,300158,振东制药,0.06,20.0,,0.86,,1729.08,15.93,,04-27,0.85,3.48,33.9319,17.2908,0.06,496.5904,1.7242,0.598,150.5017,0.8316,108.2251,0.2766,325.3796,14.0763,12.5713,3.1260000000000003,44.8205,20.0,1.9363,0.9706,0.7735,17.0173,276.4684,48.9549,51.0451,-0.1965,-0.0234,-6.4602,-0.0458,-5.1266,2016-04-27
1667,300482,万孚生物,0.3,-3.23,,3.66,,2614.1,29.58,,04-27,3.59,26.0,69.6744,26.141,0.297,100.5165,1.1422,2.9217,30.804000000000002,0.6083,147.9533,0.2079,432.9004,26.3555,29.5795,117.8468,94.0963,-3.2258,117.8468,5.2291,4.5554,397.639,-49468.1005,89.2843,10.7157,0.1687,0.0208,0.6488,0.1945,22.2889,2016-04-27
1668,603798,康普顿,0.31,-16.22,,5.93,,3056.25,10.42,,04-27,4.41,15.03,36.3944,30.5625,0.4074,203.3297,2.7110000000000003,10.7285,8.3889,2.2633,39.7649,0.4226,212.9673,10.4665,10.4231,,,-16.2162,,3.9988,3.7065,335.3521,5556.389,74.9077,25.0923,0.3192,0.0702,2.1233,0.2798,38.2091,2016-04-27
1669,600333,长春燃气,0.04,900.0,,1.4,,2213.77,883.82,,04-27,1.38,6.38,39.7703,22.1377,0.0417,346.5646,0.6543,12.2736,7.3328,0.6938,129.7204,0.4093,219.8876,-17.328,5147.6582,-16.2676,6.0409,900.0,-16.2064,0.34299999999999997,0.2075,12.1729,304.7036,33.426,66.574,0.1312,0.0094,2.2378,0.0141,1.9801,2016-04-27
1670,600724,宁波富达,0.16,582.4,,8.93,,22982.37,582.93,,04-27,8.54,14.39,46.3515,229.8237,0.159,1596.059,1.1043,12.2551,7.3439,0.0715,1258.7413,0.1081,832.5624,189.3841,744.3826,-22.1893,-11.1069,582.4034,-29.1623,1.4833,0.3313,20.2647,843.9036,20.4967,79.5033,-0.0779,-0.0073,-0.414,-0.0092,-1.2889,2016-04-27
1671,002742,三圣股份,0.18,-37.93,,2.08,,2572.58,8.0,,04-27,2.05,8.35,22.6334,25.7258,0.1786,308.0127,2.1389,0.3447,261.0966,3.4829,25.8405,0.2218,405.77099999999996,6.7955,9.4806,9.225,0.7354,-37.931,9.1876,1.6137,1.5298,36.6626,654.5744,58.7597,41.2403,-0.0452,-0.0065,-0.5289,-0.0158,-1.6558,2016-04-27
1672,300212,易华录,0.06,-54.07,,0.85,,2089.37,-47.32,,04-27,0.84,6.02,34.7314,20.8937,0.0565,346.69,0.9375,0.7838,114.8252,0.083,1084.3373,0.0959,938.4776,-1.7213,-38.4406,131.7352,34.9963,-54.065,143.9469,2.1089,0.4758,10.8166,637.7429,57.843,42.157,-0.4919,-0.0373,-6.827000000000001,-0.0885,-10.1211,2016-04-27
1673,300212,易华录,0.06,-54.07,,0.85,,2089.37,-47.32,,04-27,0.84,6.02,34.7314,20.8937,0.0565,346.69,0.9375,0.7838,114.8252,0.083,1084.3373,0.0959,938.4776,-1.7213,-38.4406,131.7352,34.9963,-54.065,143.9469,2.1089,0.4758,10.8166,637.7429,57.843,42.157,-0.4919,-0.0373,-6.827000000000001,-0.0885,-10.1211,2016-04-27
1674,600780,通宝能源,0.05,-63.03,,1.1,,5172.47,-63.01,,04-27,1.11,4.15,17.0319,51.7247,0.0451,1246.0241,1.0868,5.7114,15.758,12.0693,7.4569,0.5481,164.2036,-17.4625,-66.0151,3.0624,12.8718,-63.0328,3.3923,1.1408,1.1016,82.6529,298.8511,47.9978,52.0022,0.3396,0.0433,9.0121,0.0833,19.525,2016-04-27
1675,600780,通宝能源,0.05,-63.03,,1.1,,5172.47,-63.01,,04-27,1.11,4.15,17.0319,51.7247,0.0451,1246.0241,1.0868,5.7114,15.758,12.0693,7.4569,0.5481,164.2036,-17.4625,-66.0151,3.0624,12.8718,-63.0328,3.3923,1.1408,1.1016,82.6529,298.8511,47.9978,52.0022,0.3396,0.0433,9.0121,0.0833,19.525,2016-04-27
1676,300228,富瑞特装,-0.09,-138.09,,-1.29,,-2584.9,-183.92,,04-27,-1.29,-19.5,12.6268,-25.849,-0.0879,132.5222,0.4508,0.1586,567.4653,0.1614,557.6208,0.0551,1633.3938,-66.8329,-200.2101,55.9398,20.4786,-138.08700000000002,56.3838,1.3683,0.9185,29.0585,-146.989,52.577,47.423,-1.4174,-0.0487,,-0.1027,-10.8657,2016-04-27
1677,300228,富瑞特装,-0.09,-138.09,,-1.29,,-2584.9,-183.92,,04-27,-1.29,-19.5,12.6268,-25.849,-0.0879,132.5222,0.4508,0.1586,567.4653,0.1614,557.6208,0.0551,1633.3938,-66.8329,-200.2101,55.9398,20.4786,-138.08700000000002,56.3838,1.3683,0.9185,29.0585,-146.989,52.577,47.423,-1.4174,-0.0487,,-0.1027,-10.8657,2016-04-27
1678,000005,世纪星源,-0.01,-27.27,,-0.59,,-680.41,-15.65,,04-27,-0.59,-15.66,49.7431,-6.8041,-0.0064,43.4215,0.040999999999999995,0.5852,153.7936,0.0754,1193.634,0.059000000000000004,1525.4237,221.9908,,82.3896,55.2917,-27.2727,72.5852,0.7968,0.4863,12.807,-201.0385,57.1721,42.8279,-0.8128,-0.0167,,-0.039,-4.0366,2016-04-27
1679,000005,世纪星源,-0.01,-27.27,,-0.59,,-680.41,-15.65,,04-27,-0.59,-15.66,49.7431,-6.8041,-0.0064,43.4215,0.040999999999999995,0.5852,153.7936,0.0754,1193.634,0.059000000000000004,1525.4237,221.9908,,82.3896,55.2917,-27.2727,72.5852,0.7968,0.4863,12.807,-201.0385,57.1721,42.8279,-0.8128,-0.0167,,-0.039,-4.0366,2016-04-27
1680,002182,云海金属,0.07,415.63,,1.69,,2063.05,457.74,,04-27,1.55,2.53,12.6109,20.6305,0.0638,812.5832,2.5140000000000002,1.6471,54.6415,1.6136,55.7759,0.5347,168.3187,13.2739,,36.9435,17.8209,415.625,44.974,0.9961,0.737,31.1757,262.7296,45.3206,54.6794,0.0988,0.024,4.3482,0.0439,4.6576,2016-04-27
1681,002182,云海金属,0.07,415.63,,1.69,,2063.05,457.74,,04-27,1.55,2.53,12.6109,20.6305,0.0638,812.5832,2.5140000000000002,1.6471,54.6415,1.6136,55.7759,0.5347,168.3187,13.2739,,36.9435,17.8209,415.625,44.974,0.9961,0.737,31.1757,262.7296,45.3206,54.6794,0.0988,0.024,4.3482,0.0439,4.6576,2016-04-27
1682,002182,云海金属,0.07,415.63,,1.69,,2063.05,457.74,,04-27,1.55,2.53,12.6109,20.6305,0.0638,812.5832,2.5140000000000002,1.6471,54.6415,1.6136,55.7759,0.5347,168.3187,13.2739,,36.9435,17.8209,415.625,44.974,0.9961,0.737,31.1757,262.7296,45.3206,54.6794,0.0988,0.024,4.3482,0.0439,4.6576,2016-04-27
1683,002182,云海金属,0.07,415.63,,1.69,,2063.05,457.74,,04-27,1.55,2.53,12.6109,20.6305,0.0638,812.5832,2.5140000000000002,1.6471,54.6415,1.6136,55.7759,0.5347,168.3187,13.2739,,36.9435,17.8209,415.625,44.974,0.9961,0.737,31.1757,262.7296,45.3206,54.6794,0.0988,0.024,4.3482,0.0439,4.6576,2016-04-27
1684,300292,吴通控股,0.13,30.0,,1.71,,4131.24,74.24,,04-27,1.69,8.88,23.4459,41.3124,0.1295,464.8233,1.4572,1.1706,76.8836,2.5226,35.6775,0.4723,190.5568,64.4164,74.2372,141.821,110.4317,30.0,141.821,1.9704,1.6561,31.4761,2936.7795,80.8882,19.1118,-0.2942,-0.0454,-3.3103,-0.2377,-28.4606,2016-04-27
1685,300292,吴通控股,0.13,30.0,,1.71,,4131.24,74.24,,04-27,1.69,8.88,23.4459,41.3124,0.1295,464.8233,1.4572,1.1706,76.8836,2.5226,35.6775,0.4723,190.5568,64.4164,74.2372,141.821,110.4317,30.0,141.821,1.9704,1.6561,31.4761,2936.7795,80.8882,19.1118,-0.2942,-0.0454,-3.3103,-0.2377,-28.4606,2016-04-27
1686,000886,海南高速,0.02,-30.43,,0.62,,1569.29,-32.45,,04-27,0.62,30.82,67.3985,15.6929,0.0158,50.918,0.0514,2.8847,31.1991,0.0199,4522.6131,0.0251,3585.6574,1.138,-32.3841,-8.3995,-3.9757,-30.4348,-8.432,4.0298,2.3438,148.9381,-828.5169999999999,81.773,18.227,-0.7736,-0.0127,-2.5079,-0.0696,-7.8328,2016-04-27
1687,000886,海南高速,0.02,-30.43,,0.62,,1569.29,-32.45,,04-27,0.62,30.82,67.3985,15.6929,0.0158,50.918,0.0514,2.8847,31.1991,0.0199,4522.6131,0.0251,3585.6574,1.138,-32.3841,-8.3995,-3.9757,-30.4348,-8.432,4.0298,2.3438,148.9381,-828.5169999999999,81.773,18.227,-0.7736,-0.0127,-2.5079,-0.0696,-7.8328,2016-04-27
1688,002246,北化股份,0.02,8.5,,0.78,,896.72,46.05,,04-27,0.77,3.55,22.7668,8.9672,0.0216,252.1615,0.6095,0.7789,115.5476,0.711,126.5823,0.3012,298.8048,-32.0637,40.4255,3.3215,-2.0394,8.5,4.02,2.6014,1.7805,36.0112,-4576.8527,75.9138,24.0862,0.0547,0.0087,1.4326,0.036000000000000004,4.2562,2016-04-27
1689,002246,北化股份,0.02,8.5,,0.78,,896.72,46.05,,04-27,0.77,3.55,22.7668,8.9672,0.0216,252.1615,0.6095,0.7789,115.5476,0.711,126.5823,0.3012,298.8048,-32.0637,40.4255,3.3215,-2.0394,8.5,4.02,2.6014,1.7805,36.0112,-4576.8527,75.9138,24.0862,0.0547,0.0087,1.4326,0.036000000000000004,4.2562,2016-04-27
1690,300340,科恒股份,0.02,-142.53,,0.28,,221.79,-142.53,,04-27,0.27,1.96,10.7958,2.2179,0.0221,112.7004,1.127,0.4961,181.415,0.8712,103.3058,0.1625,553.8462,35.0267,,-7.9205,2.9044,-142.5287,-7.7828,2.9379,2.3882,105.4935,-99.0464,76.9876,23.0124,-0.2882,-0.0314,-14.6423,-0.1364,-13.9741,2016-04-27
1691,300340,科恒股份,0.02,-142.53,,0.28,,221.79,-142.53,,04-27,0.27,1.96,10.7958,2.2179,0.0221,112.7004,1.127,0.4961,181.415,0.8712,103.3058,0.1625,553.8462,35.0267,,-7.9205,2.9044,-142.5287,-7.7828,2.9379,2.3882,105.4935,-99.0464,76.9876,23.0124,-0.2882,-0.0314,-14.6423,-0.1364,-13.9741,2016-04-27
1692,300340,科恒股份,0.02,-142.53,,0.28,,221.79,-142.53,,04-27,0.27,1.96,10.7958,2.2179,0.0221,112.7004,1.127,0.4961,181.415,0.8712,103.3058,0.1625,553.8462,35.0267,,-7.9205,2.9044,-142.5287,-7.7828,2.9379,2.3882,105.4935,-99.0464,76.9876,23.0124,-0.2882,-0.0314,-14.6423,-0.1364,-13.9741,2016-04-27
1693,300340,科恒股份,0.02,-142.53,,0.28,,221.79,-142.53,,04-27,0.27,1.96,10.7958,2.2179,0.0221,112.7004,1.127,0.4961,181.415,0.8712,103.3058,0.1625,553.8462,35.0267,,-7.9205,2.9044,-142.5287,-7.7828,2.9379,2.3882,105.4935,-99.0464,76.9876,23.0124,-0.2882,-0.0314,-14.6423,-0.1364,-13.9741,2016-04-27
1694,300050,世纪鼎利,0.1,20.5,,1.16,,2404.94,26.35,,04-27,1.15,13.35,42.5854,24.0494,0.0964,180.1363,0.7221,0.3508,256.5564,1.0771,83.5577,0.1127,798.5803,24.5274,22.7319,5.5442,9.8801,20.5,5.4301,5.0968,4.7742,288.909,-699.2346,86.441,13.559000000000001,-0.21899999999999997,-0.0163,-1.6626,-0.1203,-12.7963,2016-04-27
1695,300050,世纪鼎利,0.1,20.5,,1.16,,2404.94,26.35,,04-27,1.15,13.35,42.5854,24.0494,0.0964,180.1363,0.7221,0.3508,256.5564,1.0771,83.5577,0.1127,798.5803,24.5274,22.7319,5.5442,9.8801,20.5,5.4301,5.0968,4.7742,288.909,-699.2346,86.441,13.559000000000001,-0.21899999999999997,-0.0163,-1.6626,-0.1203,-12.7963,2016-04-27
1696,000970,中科三环,0.06,1.72,,1.59,,6257.86,1.84,,04-27,1.58,7.91,23.7923,62.5786,0.0587,790.4255,0.742,0.9864,91.2409,0.6357,141.5762,0.1994,451.3541,-2.3280000000000003,3.6622,4.7902,2.5529,1.7241,4.9135,6.2408,4.7718,296.5847,6731.3145,87.0064,12.9936,0.2532,0.0374,2.6884,0.28800000000000003,31.3724,2016-04-27
1697,000970,中科三环,0.06,1.72,,1.59,,6257.86,1.84,,04-27,1.58,7.91,23.7923,62.5786,0.0587,790.4255,0.742,0.9864,91.2409,0.6357,141.5762,0.1994,451.3541,-2.3280000000000003,3.6622,4.7902,2.5529,1.7241,4.9135,6.2408,4.7718,296.5847,6731.3145,87.0064,12.9936,0.2532,0.0374,2.6884,0.28800000000000003,31.3724,2016-04-27
1698,600228,ST昌九,-0.03,38.1,,-12.67,,-697.36,36.67,,04-27,-13.41,-7.39,12.3054,-6.9736,-0.0288,94.3047,0.3907,5.8798,15.3066,3.6655,24.5533,0.5334,168.7289,-38.2186,,-14.890999999999998,-17.4286,38.0952,-32.7463,0.5246,0.4586,17.2885,-224.989,25.4173,74.5827,0.14400000000000002,0.0258,,0.0345,3.8019,2016-04-27
1699,600228,ST昌九,-0.03,38.1,,-12.67,,-697.36,36.67,,04-27,-13.41,-7.39,12.3054,-6.9736,-0.0288,94.3047,0.3907,5.8798,15.3066,3.6655,24.5533,0.5334,168.7289,-38.2186,,-14.890999999999998,-17.4286,38.0952,-32.7463,0.5246,0.4586,17.2885,-224.989,25.4173,74.5827,0.14400000000000002,0.0258,,0.0345,3.8019,2016-04-27
1700,000558,莱茵体育,0.02,484.85,,1.13,,1658.23,488.35,,04-27,1.27,3.08,16.2246,16.5823,0.0192,536.9112,0.6246,20.0152,4.4966,0.6947,129.5523,0.2823,318.8098,-6.6351,50.2487,-21.9185,-42.4178,484.8485,-21.3687,2.408,1.508,17.6123,386.8271,52.846000000000004,47.153999999999996,0.1985,0.0409,4.7907,0.0867,14.158,2016-04-27
1701,000558,莱茵体育,0.02,484.85,,1.13,,1658.23,488.35,,04-27,1.27,3.08,16.2246,16.5823,0.0192,536.9112,0.6246,20.0152,4.4966,0.6947,129.5523,0.2823,318.8098,-6.6351,50.2487,-21.9185,-42.4178,484.8485,-21.3687,2.408,1.508,17.6123,386.8271,52.846000000000004,47.153999999999996,0.1985,0.0409,4.7907,0.0867,14.158,2016-04-27
1702,000558,莱茵体育,0.02,484.85,,1.13,,1658.23,488.35,,04-27,1.27,3.08,16.2246,16.5823,0.0192,536.9112,0.6246,20.0152,4.4966,0.6947,129.5523,0.2823,318.8098,-6.6351,50.2487,-21.9185,-42.4178,484.8485,-21.3687,2.408,1.508,17.6123,386.8271,52.846000000000004,47.153999999999996,0.1985,0.0409,4.7907,0.0867,14.158,2016-04-27
1703,000558,莱茵体育,0.02,484.85,,1.13,,1658.23,488.35,,04-27,1.27,3.08,16.2246,16.5823,0.0192,536.9112,0.6246,20.0152,4.4966,0.6947,129.5523,0.2823,318.8098,-6.6351,50.2487,-21.9185,-42.4178,484.8485,-21.3687,2.408,1.508,17.6123,386.8271,52.846000000000004,47.153999999999996,0.1985,0.0409,4.7907,0.0867,14.158,2016-04-27
1704,300406,九强生物,0.13,-41.47,,5.31,,6408.91,17.48,,04-27,5.16,42.88,70.0086,64.0891,0.2565,149.4533,0.5982,0.4891,184.0114,0.4508,199.6451,0.1286,699.8445,19.2405,17.4839,19.1678,20.6325,-41.468999999999994,19.1678,16.9644,15.4631,998.1279,-9879.9373,94.1221,5.8779,0.0824,0.0093,0.1921,0.1589,17.5409,2016-04-27
1705,300406,九强生物,0.13,-41.47,,5.31,,6408.91,17.48,,04-27,5.16,42.88,70.0086,64.0891,0.2565,149.4533,0.5982,0.4891,184.0114,0.4508,199.6451,0.1286,699.8445,19.2405,17.4839,19.1678,20.6325,-41.468999999999994,19.1678,16.9644,15.4631,998.1279,-9879.9373,94.1221,5.8779,0.0824,0.0093,0.1921,0.1589,17.5409,2016-04-27
1706,002327,富安娜,0.11,-54.17,,3.86,,8850.88,-12.38,,04-27,3.72,20.52,50.8666,88.5088,0.1061,431.1295,0.5169,2.7613,32.5933,0.3853,233.5842,0.2467,364.8156,-6.7773,-12.3803,4.7587,4.6558,-54.1667,4.7587,3.2823,2.2211,105.4069,-3831.9007,80.8677,19.1323,0.0991,0.0146,0.4828,0.0761,8.0151,2016-04-27
1707,002327,富安娜,0.11,-54.17,,3.86,,8850.88,-12.38,,04-27,3.72,20.52,50.8666,88.5088,0.1061,431.1295,0.5169,2.7613,32.5933,0.3853,233.5842,0.2467,364.8156,-6.7773,-12.3803,4.7587,4.6558,-54.1667,4.7587,3.2823,2.2211,105.4069,-3831.9007,80.8677,19.1323,0.0991,0.0146,0.4828,0.0761,8.0151,2016-04-27
1708,300422,博世科,0.03,-55.88,,1.17,,433.37,2.86,,04-27,1.15,4.24,30.1629,4.3337,0.034,102.1442,0.8024,0.2664,337.8378,0.9154,98.3177,0.1399,643.3167,30.5421,1.5898,18.8756,38.2748,-55.8824,12.9179,1.1158,0.998,21.8773,228.9448,37.5439,62.4561,-0.165,-0.016,-3.9428,-0.0256,-2.6656,2016-04-27
1709,300422,博世科,0.03,-55.88,,1.17,,433.37,2.86,,04-27,1.15,4.24,30.1629,4.3337,0.034,102.1442,0.8024,0.2664,337.8378,0.9154,98.3177,0.1399,643.3167,30.5421,1.5898,18.8756,38.2748,-55.8824,12.9179,1.1158,0.998,21.8773,228.9448,37.5439,62.4561,-0.165,-0.016,-3.9428,-0.0256,-2.6656,2016-04-27
1710,000601,韶能股份,0.15,329.11,,3.99,,16089.43,328.68,,04-27,3.91,20.0,41.6939,160.8943,0.1489,804.3072,0.7443,2.1489,41.8819,1.6721,53.8245,0.6442,139.7082,8.7096,296.642,7.8079,0.7455,329.1066,7.7792,0.8951,0.7249,22.3345,647.3677,50.5126,49.4874,0.2992,0.0279,1.3955,0.0564,16.6198,2016-04-27
1711,000601,韶能股份,0.15,329.11,,3.99,,16089.43,328.68,,04-27,3.91,20.0,41.6939,160.8943,0.1489,804.3072,0.7443,2.1489,41.8819,1.6721,53.8245,0.6442,139.7082,8.7096,296.642,7.8079,0.7455,329.1066,7.7792,0.8951,0.7249,22.3345,647.3677,50.5126,49.4874,0.2992,0.0279,1.3955,0.0564,16.6198,2016-04-27
1712,002054,德美化工,-0.01,-135.0,,-0.34,,-591.29,-146.71,,04-27,-0.33,-1.39,23.603,-5.9129,-0.013999999999999999,423.4224,1.0086,1.079,83.4106,1.5601,57.6886,0.3583,251.1862,9.3338,-148.4221,9.0785,11.3605,-135.0,8.7924,2.0436,1.6617,37.599000000000004,72.0607,66.7741,33.2259,-0.0304,-0.0044,,-0.0131,-2.0302,2016-04-27
1713,002054,德美化工,-0.01,-135.0,,-0.34,,-591.29,-146.71,,04-27,-0.33,-1.39,23.603,-5.9129,-0.013999999999999999,423.4224,1.0086,1.079,83.4106,1.5601,57.6886,0.3583,251.1862,9.3338,-148.4221,9.0785,11.3605,-135.0,8.7924,2.0436,1.6617,37.599000000000004,72.0607,66.7741,33.2259,-0.0304,-0.0044,,-0.0131,-2.0302,2016-04-27
1714,300455,康拓红外,0.08,4.91,,1.85,,1106.98,39.75,,04-27,1.83,31.64,50.1274,11.0698,0.079,34.9859,0.2498,0.1629,552.4862,0.177,508.4746,0.0567,1587.3016,54.6528,39.7532,,,4.9072,,5.7065,4.6973,94.6068,-11528.3396,82.0556,17.9444,-1.0235,-0.0487,-3.2348,-0.2714,-33.1703,2016-04-27
1715,300455,康拓红外,0.08,4.91,,1.85,,1106.98,39.75,,04-27,1.83,31.64,50.1274,11.0698,0.079,34.9859,0.2498,0.1629,552.4862,0.177,508.4746,0.0567,1587.3016,54.6528,39.7532,,,4.9072,,5.7065,4.6973,94.6068,-11528.3396,82.0556,17.9444,-1.0235,-0.0487,-3.2348,-0.2714,-33.1703,2016-04-27
1716,300471,厚普股份,0.05,-89.43,,0.49,,733.86,-72.5,,04-27,0.49,4.48,40.8923,7.3386,0.0495,163.6106,1.1057,0.3714,242.3263,0.2899,310.4519,0.0893,1007.8387,3.5813,-73.1039,162.2651,54.9751,-89.4292,161.2652,2.3772,1.9341,113.6172,-8538.2338,66.5474,33.4526,-1.0562,-0.0768,-24.0757,-0.2295,-23.4208,2016-04-27
1717,300471,厚普股份,0.05,-89.43,,0.49,,733.86,-72.5,,04-27,0.49,4.48,40.8923,7.3386,0.0495,163.6106,1.1057,0.3714,242.3263,0.2899,310.4519,0.0893,1007.8387,3.5813,-73.1039,162.2651,54.9751,-89.4292,161.2652,2.3772,1.9341,113.6172,-8538.2338,66.5474,33.4526,-1.0562,-0.0768,-24.0757,-0.2295,-23.4208,2016-04-27
1718,300163,先锋新材,0.01,-50.0,,0.48,,325.23,36.56,,04-27,0.48,1.78,44.9581,3.2523,0.0068,181.7469,0.3834,2.0503,43.896,0.48,187.5,0.4258,211.3668,2.4072,57.6056,1.1954,20.2103,-50.0,1.3635,1.548,0.8007,39.793,213.5193,58.9915,41.0085,0.1766,0.0275,10.3393,0.0671,11.4995,2016-04-27
1719,300163,先锋新材,0.01,-50.0,,0.48,,325.23,36.56,,04-27,0.48,1.78,44.9581,3.2523,0.0068,181.7469,0.3834,2.0503,43.896,0.48,187.5,0.4258,211.3668,2.4072,57.6056,1.1954,20.2103,-50.0,1.3635,1.548,0.8007,39.793,213.5193,58.9915,41.0085,0.1766,0.0275,10.3393,0.0671,11.4995,2016-04-27
1720,601618,中国中冶,0.07,0.0,,2.48,,136510.7,7.2,,04-27,2.2,3.2,11.7243,1365.1070000000002,0.0714,42574.606,2.2278,0.6696,134.4086,0.3213,280.112,0.1545,582.5243,-6.1848,14.703,22.4482,4.8158,0.0,27.3949,1.2164,0.6925,17.3598,445.5517,21.1589,78.8411,-0.1788,-0.0222,-4.8335,-0.0281,-3.3616,2016-04-27
1721,601618,中国中冶,0.07,0.0,,2.48,,136510.7,7.2,,04-27,2.2,3.2,11.7243,1365.1070000000002,0.0714,42574.606,2.2278,0.6696,134.4086,0.3213,280.112,0.1545,582.5243,-6.1848,14.703,22.4482,4.8158,0.0,27.3949,1.2164,0.6925,17.3598,445.5517,21.1589,78.8411,-0.1788,-0.0222,-4.8335,-0.0281,-3.3616,2016-04-27
1722,300179,四方达,0.01,-80.91,,0.7,,521.46,-57.73,,04-27,0.7,17.59,47.9318,5.2146,0.0108,29.6319,0.0619,0.2566,350.7405,0.1646,546.7801,0.054000000000000006,1666.6667,-36.6851,-58.4122,1.6085,-1.4148,-80.9107,2.2688,6.4674,5.2644,357.4709,-344.5052,87.2394,12.7606,0.1306,0.0045,0.7768,0.0354,4.7085,2016-04-27
1723,300503,昊志机电,0.09,-25.0,,1.42,,651.21,-24.98,,04-27,1.03,13.7,53.0314,6.5121,0.0651,47.5114,0.4751,0.2643,340.5221,0.1513,594.8447,0.1021,881.4887,12.4571,-24.9798,,,-25.0,,7.6445,5.5673,238.2545,2193.2744,87.4,12.6,-0.2062,-0.0136,-1.5045,-0.1081,-13.5972,2016-04-27
1724,300210,森远股份,0.08,-20.0,,1.92,,2284.71,-7.79,,04-27,1.9,26.67,55.4654,22.8471,0.0849,85.6483,0.3183,0.2177,413.413,0.2013,447.0939,0.0799,1126.4080000000001,-7.2637,-8.0368,37.2513,32.2783,-20.0,37.1055,2.0046,1.6358,60.9046,2702.3684,65.6143,34.3857,-1.3723,-0.0643,-5.1583,-0.187,-21.5918,2016-04-27
1725,002164,宁波东力,-0.01,25.0,,-0.19,,-208.31,15.89,,04-27,-0.19,-1.97,20.8353,-2.0831,-0.0046,105.4599,0.2366,0.3112,289.2031,0.4142,217.2863,0.1494,602.4096,4.1044,,-3.0410000000000004,-1.7934,25.0,-3.0334,1.0151,0.7078,3.9862,43.1156,60.7514,39.2486,0.0935,0.0056,,0.0142,1.4576,2016-04-27
1726,002164,宁波东力,-0.01,25.0,,-0.19,,-208.31,15.89,,04-27,-0.19,-1.97,20.8353,-2.0831,-0.0046,105.4599,0.2366,0.3112,289.2031,0.4142,217.2863,0.1494,602.4096,4.1044,,-3.0410000000000004,-1.7934,25.0,-3.0334,1.0151,0.7078,3.9862,43.1156,60.7514,39.2486,0.0935,0.0056,,0.0142,1.4576,2016-04-27
1727,002180,纳思达,0.21,50.0,,6.12,,11926.75,96.17,,04-27,6.22,17.7,42.0559,119.2675,0.2095,673.7467,1.1837,1.3231,68.0221,0.6851,131.3677,0.2533,355.3099,513.2679,89.3554,200.3396,339.3452,50.0,207.1238,3.9752,3.1547,225.548,-1292.5916,62.3834,37.6166,0.1194,0.0259,0.6752,0.0687,12.0082,2016-04-27
1728,000021,深科技,0.1,161.32,,2.86,,15102.5,191.35,,04-27,2.83,4.22,5.0788,151.025,0.1026,3575.3044,2.43,2.1821,41.2447,4.1579,21.6455,0.387,232.5581,-12.2452,183.4263,0.9424,-16.2149,161.3232,2.747,1.2468,1.1219,80.4362,1466.4455,44.9421,55.0579,0.0219,0.0066,0.519,0.012,1.2228,2016-04-27
1729,300274,阳光电源,0.18,80.0,,4.21,,12114.32,75.82,,04-27,4.12,8.86,21.8935,121.1432,0.1833,1365.775,2.0666,0.4071,221.0759,0.8563,105.1034,0.2266,397.1756,86.8667,78.0177,21.2947,56.7102,80.0,20.3428,1.4017,1.1466,18.984,4799.8674,38.9299,61.0701,-0.3073,-0.0552,-3.4221,-0.0904,-9.1537,2016-04-27
1730,002534,杭锅股份,0.04,-63.64,,0.68,,1654.22,-62.59,,04-27,0.64,3.69,22.0832,16.5422,0.0413,447.5123,1.1173,0.3182,282.841,0.4333,207.7083,0.0924,974.0260000000001,-20.3008,-57.875,-7.0865,5.7114,-63.6364,-4.996,1.4351,1.1798,16.9987,1209.9681,39.7926,60.2074,0.3628,0.022000000000000002,7.5333,0.0365,4.6954,2016-04-27
1731,300306,远方信息,0.05,-37.5,,1.18,,1283.68,33.43,,04-27,1.17,27.37,68.1912,12.8368,0.0534,46.8943,0.1953,12.5288,7.1834,0.3334,269.94599999999997,0.0569,1581.7223,10.7729,33.9672,3.6127,4.7943,-37.5,3.5043,13.435,12.7157,1219.411,-220.6087,94.3351,5.6649,0.0383,0.0016,0.1394,0.0274,2.9431,2016-04-27
